id,orderdate,status,onlineorderflag,customerid,salesperson_id,salesterritory_id,currencyrateid,totaldue,rowguid,modifieddate
50847,2013-05-07 00:00:00.000000,5,true,15953,,4,,865.204,3706c9ca-dee8-428d-a7f9-0480a92bc55c,2013-05-14 00:00:00.000000
50848,2013-05-07 00:00:00.000000,5,true,15986,,4,,865.204,c263a2c7-be6d-4dc0-a809-ee6992fafe58,2013-05-14 00:00:00.000000
50849,2013-05-07 00:00:00.000000,5,true,16026,,9,8147,2264.2536,c9fbbcc6-1aa2-4120-ac8a-433d12ad778b,2013-05-14 00:00:00.000000
50850,2013-05-07 00:00:00.000000,5,true,16155,,9,8147,2264.2536,66c056f7-be71-4711-a2e4-74c8170a7663,2013-05-14 00:00:00.000000
50851,2013-05-07 00:00:00.000000,5,true,24596,,9,8147,2699.9018,1a91e77f-15f8-401d-9cb6-3a1f7fd5d61e,2013-05-14 00:00:00.000000
50852,2013-05-07 00:00:00.000000,5,true,15831,,9,8147,2264.2536,a582e408-ffec-4f23-b06f-d60d11b492a2,2013-05-14 00:00:00.000000
50853,2013-05-08 00:00:00.000000,5,true,27542,,1,,2288.9187,28aa585c-743e-4c98-8af7-c4a88b92c233,2013-05-15 00:00:00.000000
50854,2013-05-08 00:00:00.000000,5,true,27551,,1,,2264.2536,d2785637-2d4c-4912-998a-693132bc6400,2013-05-15 00:00:00.000000
50855,2013-05-08 00:00:00.000000,5,true,27558,,1,,2264.2536,c899c98d-5da0-4639-8f43-c6191c3ffe6c,2013-05-15 00:00:00.000000
50856,2013-05-08 00:00:00.000000,5,true,17949,,7,,1105.4834,4a043d25-cbaf-4363-8a1f-3af4d41bf3c5,2013-05-15 00:00:00.000000
50857,2013-05-08 00:00:00.000000,5,true,16158,,9,8158,2264.2536,d8e7a33a-8fdf-4664-8f49-19f781548f2c,2013-05-15 00:00:00.000000
50858,2013-05-08 00:00:00.000000,5,true,16163,,9,8158,2288.9187,8e9211ee-187d-4e94-a74b-bedc9297c7de,2013-05-15 00:00:00.000000
50859,2013-05-08 00:00:00.000000,5,true,24502,,9,8158,2699.9018,e24a6b27-414a-4323-8b81-a72de0588aab,2013-05-15 00:00:00.000000
50860,2013-05-09 00:00:00.000000,5,true,27504,,1,,2288.9187,966da724-ce34-4a03-887b-04c336cd4b77,2013-05-16 00:00:00.000000
50861,2013-05-09 00:00:00.000000,5,true,27534,,4,,2288.9187,f697db89-7b4b-4b18-9ced-11f9f0446b27,2013-05-16 00:00:00.000000
50862,2013-05-09 00:00:00.000000,5,true,27541,,4,,2288.9187,d8048c25-af59-40e6-b16d-128da9232783,2013-05-16 00:00:00.000000
50863,2013-05-09 00:00:00.000000,5,true,27552,,4,,2288.9187,984667b9-eff9-4154-a051-72adf0409faa,2013-05-16 00:00:00.000000
50864,2013-05-09 00:00:00.000000,5,true,13411,,10,8174,2288.9187,9bfd19ac-24bd-4138-a2c7-832028b7a6b0,2013-05-16 00:00:00.000000
50865,2013-05-09 00:00:00.000000,5,true,11582,,7,,2264.2536,7c5dd358-24b1-41ab-9894-e6fd11a10e19,2013-05-16 00:00:00.000000
50866,2013-05-09 00:00:00.000000,5,true,15991,,1,,865.204,526224fb-8ccb-49aa-baf9-260ca5414963,2013-05-16 00:00:00.000000
50867,2013-05-09 00:00:00.000000,5,true,15964,,4,,865.204,cec821b5-dd10-4372-a6b9-f67e0797b120,2013-05-16 00:00:00.000000
50868,2013-05-09 00:00:00.000000,5,true,14473,,4,,1105.4834,8ce91b14-9c63-4da9-939f-f2c089bcb6f8,2013-05-16 00:00:00.000000
50869,2013-05-09 00:00:00.000000,5,true,25225,,9,8169,1105.4834,9619a2c3-832b-4d53-94b8-0d3f1c687fb4,2013-05-16 00:00:00.000000
50870,2013-05-09 00:00:00.000000,5,true,15764,,9,8169,2288.9187,c5aefef3-3aa3-4b70-9757-33dc9db52bc3,2013-05-16 00:00:00.000000
50871,2013-05-09 00:00:00.000000,5,true,16027,,9,8169,2288.9187,8229aa5a-dc2b-4a79-800e-289bb05a6f08,2013-05-16 00:00:00.000000
50872,2013-05-09 00:00:00.000000,5,true,24597,,9,8169,2410.6266,3c9181b8-b5fa-4755-95b2-be82bf5bd56c,2013-05-16 00:00:00.000000
50873,2013-05-09 00:00:00.000000,5,true,24463,,9,8169,2410.6266,64a025db-2647-4191-a4d3-dead3a678062,2013-05-16 00:00:00.000000
50874,2013-05-10 00:00:00.000000,5,true,16570,,7,,2699.9018,322a0444-c714-4fe4-82eb-79fe8ee9b1b6,2013-05-17 00:00:00.000000
50875,2013-05-10 00:00:00.000000,5,true,12829,,8,,2264.2536,e835703c-c9ed-4ea1-a97b-fe64e581cf98,2013-05-17 00:00:00.000000
50876,2013-05-10 00:00:00.000000,5,true,12827,,8,,2288.9187,beb408b2-8aca-4f0e-b768-21f6003f7f21,2013-05-17 00:00:00.000000
50877,2013-05-10 00:00:00.000000,5,true,12863,,8,,2288.9187,07cdfc59-de56-4355-bc9c-a2766104367d,2013-05-17 00:00:00.000000
50878,2013-05-10 00:00:00.000000,5,true,15733,,9,8180,2264.2536,c9ab3822-e174-4ddc-bdc9-ce54c2bd52da,2013-05-17 00:00:00.000000
50879,2013-05-10 00:00:00.000000,5,true,15752,,9,8180,2288.9187,3dcca414-b300-41ef-a730-9c03c8a5daf9,2013-05-17 00:00:00.000000
50880,2013-05-10 00:00:00.000000,5,true,24467,,9,8180,2410.6266,a1266583-ea62-44c6-9d82-f7a20502b69b,2013-05-17 00:00:00.000000
50881,2013-05-10 00:00:00.000000,5,true,24480,,9,8180,2699.9018,4f9d541b-c468-4cd1-bba6-d1f8187294b5,2013-05-17 00:00:00.000000
50882,2013-05-10 00:00:00.000000,5,true,27473,,9,8180,865.204,0b55cc4d-c634-40ad-830f-e0e96ee14add,2013-05-17 00:00:00.000000
50883,2013-05-10 00:00:00.000000,5,true,18045,,8,,2410.6266,96b71c65-abd7-42ae-96ec-8ed2799b215a,2013-05-17 00:00:00.000000
50884,2013-05-11 00:00:00.000000,5,true,27543,,4,,2264.2536,4f6ea346-6496-4875-8a2b-f7fa2cd1caef,2013-05-18 00:00:00.000000
50885,2013-05-11 00:00:00.000000,5,true,27572,,4,,2288.9187,8285c024-c39f-47c0-8601-074aa21284fe,2013-05-18 00:00:00.000000
50886,2013-05-11 00:00:00.000000,5,true,19048,,10,8196,2699.9018,b5770d36-5d45-4f94-8153-f7b4839227ad,2013-05-18 00:00:00.000000
50887,2013-05-11 00:00:00.000000,5,true,16596,,7,,2410.6266,dbd38bca-fbce-4168-a7d9-3ddb83b38dbd,2013-05-18 00:00:00.000000
50888,2013-05-11 00:00:00.000000,5,true,19916,,10,8196,1105.4834,8cfa4cbd-0b6c-4fe3-be04-6947594e9089,2013-05-18 00:00:00.000000
50889,2013-05-11 00:00:00.000000,5,true,11572,,7,,2288.9187,02c308a2-b6e6-4ca4-a6ae-ee3d35e2ef9f,2013-05-18 00:00:00.000000
50890,2013-05-11 00:00:00.000000,5,true,13984,,4,,2699.9018,e9e67f72-2eb3-4071-8021-9d6fd6cedb8e,2013-05-18 00:00:00.000000
50891,2013-05-11 00:00:00.000000,5,true,15976,,1,,865.204,722a3ed1-b88e-48db-8ab3-845c12869acf,2013-05-18 00:00:00.000000
50892,2013-05-11 00:00:00.000000,5,true,15753,,9,8191,2264.2536,ba9be21f-630f-44a7-8f4e-ce00be2c1195,2013-05-18 00:00:00.000000
50893,2013-05-11 00:00:00.000000,5,true,16028,,9,8191,2288.9187,1458a4ae-7225-4192-b9d8-5477cf7561b2,2013-05-18 00:00:00.000000
50894,2013-05-11 00:00:00.000000,5,true,16160,,9,8191,2264.2536,4cfa71e8-2d69-41fe-826b-0de3ed756d61,2013-05-18 00:00:00.000000
50895,2013-05-12 00:00:00.000000,5,true,27555,,4,,2264.2536,e40e4705-8b4d-495f-a203-50f246d2103d,2013-05-19 00:00:00.000000
50896,2013-05-12 00:00:00.000000,5,true,27569,,4,,2288.9187,600170f0-fe1b-4ec8-9872-aa9591d03eab,2013-05-19 00:00:00.000000
50897,2013-05-12 00:00:00.000000,5,true,11432,,7,,2288.9187,54975f50-93ef-412c-b60d-cb9b35787d0a,2013-05-19 00:00:00.000000
50898,2013-05-12 00:00:00.000000,5,true,13948,,4,,2410.6266,89a5bbf8-c66a-4fe4-8fc4-2a350bd3d6a1,2013-05-19 00:00:00.000000
50899,2013-05-12 00:00:00.000000,5,true,15983,,4,,865.204,df67b33b-7813-474f-844c-fd48ba63db94,2013-05-19 00:00:00.000000
50900,2013-05-12 00:00:00.000000,5,true,25235,,9,8202,1105.4834,3e18eddb-146c-40f2-aac4-075b0b201888,2013-05-19 00:00:00.000000
50901,2013-05-12 00:00:00.000000,5,true,15833,,9,8202,2288.9187,3e4524cd-bbb8-4fdb-8897-0d794938d32c,2013-05-19 00:00:00.000000
50902,2013-05-12 00:00:00.000000,5,true,24506,,9,8202,2699.9018,1595f6e0-174e-48f1-b0a1-2797c824cb1e,2013-05-19 00:00:00.000000
50903,2013-05-12 00:00:00.000000,5,true,24586,,9,8202,2699.9018,4725a805-889d-4a83-b5b4-a6b2c95050de,2013-05-19 00:00:00.000000
50904,2013-05-12 00:00:00.000000,5,true,24590,,9,8202,2410.6266,c0e71ab9-a18e-48d4-9d08-c4b3cbe51139,2013-05-19 00:00:00.000000
50905,2013-05-13 00:00:00.000000,5,true,27576,,1,,2288.9187,e76a649b-e895-445a-8ef3-fcba95ff2684,2013-05-20 00:00:00.000000
50906,2013-05-13 00:00:00.000000,5,true,17947,,8,,2410.6266,9d4d5e28-c660-463b-a502-2d1d02dfd191,2013-05-20 00:00:00.000000
50907,2013-05-13 00:00:00.000000,5,true,17894,,7,,1105.4834,3c308460-6fa5-4d87-8e8c-810bec8d9a5e,2013-05-20 00:00:00.000000
50908,2013-05-13 00:00:00.000000,5,true,13254,,10,8218,2264.2536,60eae7a6-22a7-45b1-b513-122472649106,2013-05-20 00:00:00.000000
50909,2013-05-13 00:00:00.000000,5,true,13554,,10,8218,2288.9187,beea2232-49f0-436e-8742-4b5f14e00e6f,2013-05-20 00:00:00.000000
50910,2013-05-13 00:00:00.000000,5,true,21035,,8,,865.204,7be3891a-ad25-4e83-9c38-0e54689059d6,2013-05-20 00:00:00.000000
50911,2013-05-13 00:00:00.000000,5,true,12867,,8,,2288.9187,a6272373-453f-41b2-ad2d-57b791522398,2013-05-20 00:00:00.000000
50912,2013-05-13 00:00:00.000000,5,true,25231,,9,8213,1105.4834,1f747554-ea37-4ae3-9202-21f416c05989,2013-05-20 00:00:00.000000
50913,2013-05-13 00:00:00.000000,5,true,24481,,9,8213,2699.9018,9d38c813-9e7c-4f4b-82d0-025656e691c8,2013-05-20 00:00:00.000000
50914,2013-05-13 00:00:00.000000,5,true,27484,,9,8213,865.204,ef8ea26a-9b34-4a25-91fe-289b2f86e9fd,2013-05-20 00:00:00.000000
50915,2013-05-13 00:00:00.000000,5,true,27492,,9,8213,865.204,11312748-4b56-47b1-8a8d-273d4bc46f1d,2013-05-20 00:00:00.000000
50916,2013-05-14 00:00:00.000000,5,true,27531,,1,,2288.9187,dcecca13-52c8-42db-b2f7-4b3a4f7014c7,2013-05-21 00:00:00.000000
50917,2013-05-14 00:00:00.000000,5,true,16533,,7,,2410.6266,0fb47709-50fa-4197-ab34-0b6990a1b03d,2013-05-21 00:00:00.000000
50918,2013-05-14 00:00:00.000000,5,true,16547,,7,,2699.9018,fbb9eadb-cf4f-44a5-ae19-cfe2f120012f,2013-05-21 00:00:00.000000
50919,2013-05-14 00:00:00.000000,5,true,18027,,8,,2410.6266,4c9d46bd-b27b-4df1-a826-3edfb92fbe79,2013-05-21 00:00:00.000000
50920,2013-05-14 00:00:00.000000,5,true,11571,,7,,2288.9187,650955fc-7392-4ca9-81e5-11c9997ce422,2013-05-21 00:00:00.000000
50921,2013-05-14 00:00:00.000000,5,true,21517,,10,8229,865.204,3e968416-255c-403c-b4e6-3a0dfb9d84ea,2013-05-21 00:00:00.000000
50922,2013-05-14 00:00:00.000000,5,true,21037,,8,,865.204,d63c3fe1-53ee-4111-88bf-fdf74757f3fb,2013-05-21 00:00:00.000000
50923,2013-05-14 00:00:00.000000,5,true,15984,,4,,865.204,e9f1563e-b45b-4a8c-a292-0a8e86e649f2,2013-05-21 00:00:00.000000
50924,2013-05-14 00:00:00.000000,5,true,15732,,9,8224,2288.9187,43a288ef-3bbf-4435-828c-93f270ec4860,2013-05-21 00:00:00.000000
50925,2013-05-14 00:00:00.000000,5,true,15790,,9,8224,2288.9187,c302af48-6a3a-4d4e-8c75-79550c0d4801,2013-05-21 00:00:00.000000
50926,2013-05-14 00:00:00.000000,5,true,15799,,9,8224,2288.9187,5d124b3b-4c86-4a5a-a526-008e00bc7ffd,2013-05-21 00:00:00.000000
50927,2013-05-14 00:00:00.000000,5,true,24504,,9,8224,2699.9018,463e92be-fced-487f-a23d-84e78255bce7,2013-05-21 00:00:00.000000
50928,2013-05-14 00:00:00.000000,5,true,24592,,9,8224,2410.6266,f4625a45-05cf-47f2-b220-d8614d223c2b,2013-05-21 00:00:00.000000
50929,2013-05-14 00:00:00.000000,5,true,25242,,9,8224,1105.4834,3c8983f5-f749-4e76-a58c-b69fdc41c57a,2013-05-21 00:00:00.000000
50930,2013-05-15 00:00:00.000000,5,true,17950,,7,,1105.4834,961ca461-5200-4aca-a78f-9e51f60f8375,2013-05-22 00:00:00.000000
50931,2013-05-15 00:00:00.000000,5,true,16569,,7,,2410.6266,26c0562f-75f6-4fa6-a063-9cc7ded0ce11,2013-05-22 00:00:00.000000
50932,2013-05-15 00:00:00.000000,5,true,17885,,7,,1105.4834,b86864c9-3894-4f8c-987f-c5b743e4543a,2013-05-22 00:00:00.000000
50933,2013-05-15 00:00:00.000000,5,true,19922,,7,,865.204,2a86e8e9-b04b-4939-a02d-e004618c8340,2013-05-22 00:00:00.000000
50934,2013-05-15 00:00:00.000000,5,true,13256,,8,,2288.9187,b679d4f5-d5b2-496d-9a41-d2f1d264ea57,2013-05-22 00:00:00.000000
50935,2013-05-15 00:00:00.000000,5,true,15980,,1,,865.204,1fe005c6-84f3-4c0e-93fe-b88c2b6043d9,2013-05-22 00:00:00.000000
50936,2013-05-15 00:00:00.000000,5,true,24605,,9,8235,2699.9018,39d5642b-4f89-4ddc-a521-1aae3a170b67,2013-05-22 00:00:00.000000
50937,2013-05-16 00:00:00.000000,5,true,27508,,4,,2288.9187,739f9705-7121-402b-8844-2edca21b0e82,2013-05-23 00:00:00.000000
50938,2013-05-16 00:00:00.000000,5,true,17983,,8,,2410.6266,b3cb873d-2cfb-4592-86f3-2dfb16a5ba3a,2013-05-23 00:00:00.000000
50939,2013-05-16 00:00:00.000000,5,true,17897,,7,,1105.4834,0e502336-8f1e-436d-93ef-b96e5118b259,2013-05-23 00:00:00.000000
50940,2013-05-16 00:00:00.000000,5,true,13408,,10,8251,2264.2536,9aec9c61-fea5-4772-9018-7b67c967b241,2013-05-23 00:00:00.000000
50941,2013-05-16 00:00:00.000000,5,true,19517,,7,,865.204,174c21eb-0c7d-4b15-b451-69e52e878510,2013-05-23 00:00:00.000000
50942,2013-05-16 00:00:00.000000,5,true,11429,,7,,2288.9187,b59138bd-a661-47c9-9e86-56af271e645d,2013-05-23 00:00:00.000000
50943,2013-05-16 00:00:00.000000,5,true,15784,,9,8246,2264.2536,a15f48ec-4593-4ec9-909a-511d9687c98a,2013-05-23 00:00:00.000000
50944,2013-05-16 00:00:00.000000,5,true,16169,,9,8246,2264.2536,288bc79c-4709-471f-b799-5ba2c25c3a2e,2013-05-23 00:00:00.000000
50945,2013-05-16 00:00:00.000000,5,true,24478,,9,8246,2410.6266,5c0cc550-2aea-4366-bac3-e1d5c1e9b2e3,2013-05-23 00:00:00.000000
50946,2013-05-16 00:00:00.000000,5,true,25243,,9,8246,1105.4834,bf682049-2be1-4eb0-98e0-701868701741,2013-05-23 00:00:00.000000
50947,2013-05-17 00:00:00.000000,5,true,27527,,4,,2288.9187,541eb64c-8f66-4826-9d7b-a04554b9ec47,2013-05-24 00:00:00.000000
50948,2013-05-17 00:00:00.000000,5,true,19037,,10,8262,2699.9018,b823cb94-a646-4c91-94ab-8fa2de45728a,2013-05-24 00:00:00.000000
50949,2013-05-17 00:00:00.000000,5,true,19070,,10,8262,2699.9018,3581a8d5-32b2-4fd7-9191-ae1251be8875,2013-05-24 00:00:00.000000
50950,2013-05-17 00:00:00.000000,5,true,11576,,7,,2288.9187,b3a5e882-e16c-4bbd-965a-cfc77a059bb5,2013-05-24 00:00:00.000000
50951,2013-05-17 00:00:00.000000,5,true,13557,,10,8262,2288.9187,a012fdf4-9983-479d-b14d-f22c961a6610,2013-05-24 00:00:00.000000
50952,2013-05-17 00:00:00.000000,5,true,15994,,1,,865.204,a83a250a-fd45-4e52-86e5-4dc41a36efb9,2013-05-24 00:00:00.000000
50953,2013-05-17 00:00:00.000000,5,true,14464,,4,,1105.4834,0765c25d-820f-406d-b5fb-ca141a5024d9,2013-05-24 00:00:00.000000
50954,2013-05-17 00:00:00.000000,5,true,16161,,9,8257,2264.2536,53a34669-7abc-4dad-84fc-e6e8024bac7a,2013-05-24 00:00:00.000000
50955,2013-05-18 00:00:00.000000,5,true,27468,,4,,2288.9187,a4491cd3-8429-4d36-8643-bff294eb563a,2013-05-25 00:00:00.000000
50956,2013-05-18 00:00:00.000000,5,true,27554,,4,,2288.9187,d51ccf78-6b62-4b96-ad0e-7ad1c398a24d,2013-05-25 00:00:00.000000
50957,2013-05-18 00:00:00.000000,5,true,17932,,7,,1105.4834,224f0bf0-5902-4b74-81b1-c92687854e45,2013-05-25 00:00:00.000000
50958,2013-05-18 00:00:00.000000,5,true,16548,,7,,2410.6266,31646025-29ef-404b-9520-b72b7bfbb4bf,2013-05-25 00:00:00.000000
50959,2013-05-18 00:00:00.000000,5,true,16560,,7,,2410.6266,053019f8-7a8a-4367-968f-6e4ae5f90702,2013-05-25 00:00:00.000000
50960,2013-05-18 00:00:00.000000,5,true,17986,,8,,2410.6266,76f538df-0137-45e9-ac22-573c7d593918,2013-05-25 00:00:00.000000
50961,2013-05-18 00:00:00.000000,5,true,16580,,7,,2699.9018,e0924749-7145-4575-8095-93f9338c33b2,2013-05-25 00:00:00.000000
50962,2013-05-18 00:00:00.000000,5,true,16937,,7,,2410.6266,e19f85c0-5f34-43f1-a035-495005d56e0c,2013-05-25 00:00:00.000000
50963,2013-05-18 00:00:00.000000,5,true,13404,,10,8273,2264.2536,847e2edd-0079-417c-a1c0-6d036a04218e,2013-05-25 00:00:00.000000
50964,2013-05-18 00:00:00.000000,5,true,12858,,8,,2288.9187,196295ff-c914-4a8b-9b3a-687a75c6a0c6,2013-05-25 00:00:00.000000
50965,2013-05-18 00:00:00.000000,5,true,15952,,1,,865.204,404c1d45-cc64-4158-9869-cac9aa38730c,2013-05-25 00:00:00.000000
50966,2013-05-18 00:00:00.000000,5,true,15954,,4,,865.204,b31ccbd2-e144-432d-badb-e9d8ddbe51c6,2013-05-25 00:00:00.000000
50967,2013-05-18 00:00:00.000000,5,true,15965,,4,,865.204,72f30db2-d740-434b-912d-24311aab59fe,2013-05-25 00:00:00.000000
50968,2013-05-18 00:00:00.000000,5,true,15968,,4,,865.204,4ddbd6fd-eced-486d-996e-ea8e61b2d312,2013-05-25 00:00:00.000000
50969,2013-05-19 00:00:00.000000,5,true,27460,,4,,2288.9187,13c1bcf9-c0f5-41dd-bc5c-0acf2f777b70,2013-05-26 00:00:00.000000
50970,2013-05-19 00:00:00.000000,5,true,27574,,4,,2264.2536,fd1bdb28-ff63-4c2d-b805-9881c3aa5c62,2013-05-26 00:00:00.000000
50971,2013-05-19 00:00:00.000000,5,true,21545,,10,8284,865.204,f4c4f1d7-1e57-4813-8532-fb32776c664c,2013-05-26 00:00:00.000000
50972,2013-05-19 00:00:00.000000,5,true,25229,,9,8279,1105.4834,12e4f63a-b0a7-455b-874a-809852e5c9d2,2013-05-26 00:00:00.000000
50973,2013-05-19 00:00:00.000000,5,true,27602,,6,8281,865.204,1c3b9704-9b61-4fc0-800e-ddd91ec21659,2013-05-26 00:00:00.000000
50974,2013-05-19 00:00:00.000000,5,true,14470,,4,,1105.4834,045545a9-9958-4b68-91cd-d47a9fe24a56,2013-05-26 00:00:00.000000
50975,2013-05-19 00:00:00.000000,5,true,15788,,9,8279,2288.9187,d49e694c-a50d-44e5-bc64-c38e47dc43b3,2013-05-26 00:00:00.000000
50976,2013-05-19 00:00:00.000000,5,true,15793,,9,8279,2264.2536,a0adac69-2f5d-4260-8ea6-5c767b7073be,2013-05-26 00:00:00.000000
50977,2013-05-19 00:00:00.000000,5,true,16157,,9,8279,2288.9187,2c7a48c4-1ece-4e41-9b15-c21f45778899,2013-05-26 00:00:00.000000
50978,2013-05-19 00:00:00.000000,5,true,24503,,9,8279,2699.9018,51f7522d-79b0-413c-9ccf-4b223604e223,2013-05-26 00:00:00.000000
50979,2013-05-20 00:00:00.000000,5,true,27459,,4,,2264.2536,9d5f9c8b-0379-4a48-a323-ef25cceb4f99,2013-05-27 00:00:00.000000
50980,2013-05-20 00:00:00.000000,5,true,27540,,4,,2288.9187,220efd8a-3b67-4e02-ab4f-9f78fc9594b7,2013-05-27 00:00:00.000000
50981,2013-05-20 00:00:00.000000,5,true,19031,,10,8295,2699.9018,6be9c946-073f-488b-995f-baf8b2e9eb9c,2013-05-27 00:00:00.000000
50982,2013-05-20 00:00:00.000000,5,true,19073,,10,8295,2699.9018,8e5ac524-e761-46ff-847e-15809e559289,2013-05-27 00:00:00.000000
50983,2013-05-20 00:00:00.000000,5,true,21516,,10,8295,865.204,e64f3f2e-d267-4a8f-a72e-40a376571fe7,2013-05-27 00:00:00.000000
50984,2013-05-20 00:00:00.000000,5,true,19902,,7,,865.204,fafcc4ca-bd75-4e06-903c-b6a8a882d50d,2013-05-27 00:00:00.000000
50985,2013-05-20 00:00:00.000000,5,true,14481,,1,,1105.4834,79e9c7f7-e987-499e-af07-4aff3ec5c8b7,2013-05-27 00:00:00.000000
50986,2013-05-20 00:00:00.000000,5,true,14485,,4,,1105.4834,6ba568a0-22f5-4d0f-8906-c53597b95492,2013-05-27 00:00:00.000000
50987,2013-05-20 00:00:00.000000,5,true,14495,,4,,1105.4834,4f2833fb-32cd-4e1f-8eb9-d967e72e3d2f,2013-05-27 00:00:00.000000
50988,2013-05-20 00:00:00.000000,5,true,16164,,9,8290,2264.2536,f9c851cc-1245-40c4-b9ae-2c25e0330f95,2013-05-27 00:00:00.000000
50989,2013-05-20 00:00:00.000000,5,true,24482,,9,8290,2410.6266,7d138cad-524f-4d09-8e0e-867c0e180613,2013-05-27 00:00:00.000000
50990,2013-05-20 00:00:00.000000,5,true,24505,,9,8290,2410.6266,91cd7b41-fc10-472d-9cf2-963379035cd5,2013-05-27 00:00:00.000000
50991,2013-05-20 00:00:00.000000,5,true,24585,,9,8290,2410.6266,bbbe183a-c2cd-46e7-82f8-9d92bf598fa4,2013-05-27 00:00:00.000000
50992,2013-05-20 00:00:00.000000,5,true,27471,,9,8290,865.204,7b1cd8ec-13d5-4f3b-a40c-2cf6d29a0570,2013-05-27 00:00:00.000000
50993,2013-05-20 00:00:00.000000,5,true,27472,,9,8290,865.204,b54ec689-f347-4e13-a760-5fce87062dea,2013-05-27 00:00:00.000000
50994,2013-05-20 00:00:00.000000,5,true,27485,,9,8290,865.204,56ca851e-95ff-4726-8cea-1b9ea4f37c0b,2013-05-27 00:00:00.000000
50995,2013-05-21 00:00:00.000000,5,true,27523,,1,,2264.2536,4d67b45c-be34-4a8d-9ee5-dc3ddfea2de9,2013-05-28 00:00:00.000000
50996,2013-05-21 00:00:00.000000,5,true,27544,,4,,2288.9187,c1fcd453-a990-4507-ba7b-80a2aee24c8e,2013-05-28 00:00:00.000000
50997,2013-05-21 00:00:00.000000,5,true,17984,,8,,2699.9018,d870854b-e227-4684-b83f-030a7469e030,2013-05-28 00:00:00.000000
50998,2013-05-21 00:00:00.000000,5,true,19316,,8,,1105.4834,898d4e82-c4d2-41dc-83bc-87e843f11540,2013-05-28 00:00:00.000000
50999,2013-05-21 00:00:00.000000,5,true,19504,,7,,865.204,f1b4bcd2-4718-4b2f-8754-ca3a1569ee1e,2013-05-28 00:00:00.000000
51000,2013-05-21 00:00:00.000000,5,true,27470,,9,8301,865.204,9dfedcbb-a812-44ff-840f-b76553ce12db,2013-05-28 00:00:00.000000
51001,2013-05-22 00:00:00.000000,5,true,27467,,4,,2264.2536,82ebe1b5-0247-43dd-9a89-a36210fa73da,2013-05-29 00:00:00.000000
51002,2013-05-22 00:00:00.000000,5,true,17976,,8,,2410.6266,af4630de-17d7-4f2b-a052-dfd1c89b8a68,2013-05-29 00:00:00.000000
51003,2013-05-22 00:00:00.000000,5,true,18005,,8,,2410.6266,00685a81-be68-4d0f-a232-e23429b17da4,2013-05-29 00:00:00.000000
51004,2013-05-22 00:00:00.000000,5,true,13978,,1,,2699.9018,1aaee2b5-3183-4775-8253-f50dc25fc999,2013-05-29 00:00:00.000000
51005,2013-05-22 00:00:00.000000,5,true,15990,,4,,865.204,f65af8b1-48ae-49f2-82b9-252ce38e2bb4,2013-05-29 00:00:00.000000
51006,2013-05-22 00:00:00.000000,5,true,14461,,1,,1105.4834,16b6cd91-2d8d-47d5-bdd1-6e2b46f35019,2013-05-29 00:00:00.000000
51007,2013-05-22 00:00:00.000000,5,true,25234,,9,8312,1105.4834,85f870a0-f439-4ab0-a58a-75cd50960afc,2013-05-29 00:00:00.000000
51008,2013-05-22 00:00:00.000000,5,true,15830,,9,8312,2288.9187,31e0a55b-6baf-46ed-97f1-82b984b43276,2013-05-29 00:00:00.000000
51009,2013-05-22 00:00:00.000000,5,true,16029,,9,8312,2288.9187,50dd5fe3-8f4e-4a27-9270-2d05be00799c,2013-05-29 00:00:00.000000
51010,2013-05-23 00:00:00.000000,5,true,27546,,4,,2264.2536,7970339b-abc2-4201-b552-8ce257010ea1,2013-05-30 00:00:00.000000
51011,2013-05-23 00:00:00.000000,5,true,16551,,7,,2699.9018,89ec0f77-b361-4880-9576-7c6f6ccafb6b,2013-05-30 00:00:00.000000
51012,2013-05-23 00:00:00.000000,5,true,12846,,8,,2288.9187,3176533d-8603-4f77-93ff-0f6cb54cc443,2013-05-30 00:00:00.000000
51013,2013-05-23 00:00:00.000000,5,true,11577,,7,,2264.2536,1808847c-f6fe-40f2-8198-34dde979a7f5,2013-05-30 00:00:00.000000
51014,2013-05-23 00:00:00.000000,5,true,11583,,7,,2288.9187,6d351fd8-a0dc-4147-9076-daa7d90862a9,2013-05-30 00:00:00.000000
51015,2013-05-23 00:00:00.000000,5,true,17891,,7,,1105.4834,ef3f5319-cd92-4c81-bbfe-6c3287c62441,2013-05-30 00:00:00.000000
51016,2013-05-23 00:00:00.000000,5,true,19899,,7,,865.204,6b743d10-6fe4-4e90-ab99-f24c0fc4d87e,2013-05-30 00:00:00.000000
51017,2013-05-23 00:00:00.000000,5,true,15987,,1,,865.204,30cfb6c9-08ec-41be-a1de-b3c6a694d0cb,2013-05-30 00:00:00.000000
51018,2013-05-23 00:00:00.000000,5,true,15751,,9,8323,2288.9187,ecbd8f84-dd8a-483a-aea3-91dd126c0cad,2013-05-30 00:00:00.000000
51019,2013-05-23 00:00:00.000000,5,true,15767,,9,8323,2264.2536,0275e4ba-4639-48e4-9420-a2a5ae4a3bc6,2013-05-30 00:00:00.000000
51020,2013-05-23 00:00:00.000000,5,true,16159,,9,8323,2288.9187,cda2e117-fd44-4829-a803-2757439b1db9,2013-05-30 00:00:00.000000
51021,2013-05-24 00:00:00.000000,5,true,16532,,7,,2699.9018,d7b3cbe5-9341-4461-bea8-fe3ff6b58108,2013-05-31 00:00:00.000000
